['Time':2016-06-06 19:51:14,'Commit:'onlineDuration]{2198}
['Time':2016-06-06 19:51:20,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:51:22,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:51:24,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:51:28,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:51:40,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:51:55,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:52:13,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:55:09,'Commit:'onlineDuration]{98}
['Time':2016-06-06 19:55:11,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:55:53,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:55:56,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:58:20,'Commit:'onlineDuration]{98}
['Time':2016-06-06 19:58:21,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:58:23,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:58:24,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:59:20,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:59:51,'Commit:'onlineDuration]{}
['Time':2016-06-06 19:59:54,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:00:14,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:02:09,'Commit:'onlineDuration]{56}
['Time':2016-06-06 20:03:42,'Commit:'onlineDuration]{56}
['Time':2016-06-06 20:03:44,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:06:14,'Commit:'onlineDuration]{112}
['Time':2016-06-06 20:06:17,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:06:31,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:06:34,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:06:36,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:07:14,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:07:28,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:07:43,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:08:11,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:08:23,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:08:29,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:08:43,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:08:59,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:09:05,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:10:03,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:10:15,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:10:28,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:10:34,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:11:32,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:12:17,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:13:07,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:13:30,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:13:45,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:14:41,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:15:28,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:16:18,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:16:47,'Commit:'onlineDuration]{}
['Time':2016-06-06 20:17:42,'Commit:'onlineDuration]{}
